month,airline,departing_port,arriving_port,sectors_flown,on_time_departures_pct
2021-05,QantasLink,Mackay,Brisbane,24,100
2021-05,QantasLink,Melbourne,Canberra,191,69.63350785340315
2021-05,QantasLink,Melbourne,Gold Coast,4,50
2021-05,QantasLink,Melbourne,Hobart,108,74.07407407407408
2021-05,QantasLink,Melbourne,Launceston,82,73.17073170731707
2021-05,QantasLink,Melbourne,Mildura,107,55.140186915887845
2021-05,QantasLink,Melbourne,Newcastle,47,85.1063829787234
2021-05,QantasLink,Melbourne,Sunshine Coast,42,80.95238095238095
2021-05,QantasLink,Mildura,Melbourne,107,51.4018691588785
2021-05,QantasLink,Mount Isa,Brisbane,11,81.81818181818183
2021-05,QantasLink,Newcastle,Brisbane,96,84.375
2021-05,QantasLink,Newcastle,Melbourne,49,77.55102040816327
2021-05,QantasLink,Newman,Perth,69,84.05797101449275
2021-05,QantasLink,Perth,Broome,95,74.73684210526315
2021-05,QantasLink,Perth,Kalgoorlie,64,78.125
2021-05,QantasLink,Perth,Karratha,107,80.37383177570094
2021-05,QantasLink,Perth,Newman,69,91.30434782608695
2021-05,QantasLink,Perth,Port Hedland,70,82.85714285714286
2021-05,QantasLink,Port Hedland,Perth,70,74.28571428571429
2021-05,QantasLink,Port Lincoln,Adelaide,117,90.5982905982906
2021-05,QantasLink,Port Macquarie,Sydney,108,94.44444444444444
2021-05,QantasLink,Rockhampton,Brisbane,154,77.27272727272727
2021-05,QantasLink,Sunshine Coast,Melbourne,42,73.80952380952381
2021-05,QantasLink,Sunshine Coast,Sydney,57,68.42105263157895
2021-05,QantasLink,Sydney,Albury,108,92.5925925925926
2021-05,QantasLink,Sydney,Armidale,80,70
2021-05,QantasLink,Sydney,Ballina,93,91.39784946236558
2021-05,QantasLink,Sydney,Canberra,258,76.74418604651163
2021-05,QantasLink,Sydney,Coffs Harbour,115,77.39130434782608
2021-05,QantasLink,Sydney,Dubbo,97,89.69072164948454
2021-05,QantasLink,Sydney,Hobart,42,78.57142857142857
2021-05,QantasLink,Sydney,Launceston,19,78.94736842105263
2021-05,QantasLink,Sydney,Port Macquarie,108,89.81481481481481
2021-05,QantasLink,Sydney,Sunshine Coast,57,70.17543859649122
2021-05,QantasLink,Sydney,Wagga Wagga,110,85.45454545454545
2021-05,QantasLink,Townsville,Brisbane,5,100
2021-05,QantasLink,Townsville,Cairns,109,89.90825688073394
2021-05,QantasLink,Wagga Wagga,Sydney,109,92.66055045871559
2021-05,QantasLink,All Ports,All Ports,9397,80.98329254017239
2021-05,Regional Express,Adelaide,Melbourne,66,84.84848484848484
2021-05,Regional Express,Adelaide,Port Lincoln,162,91.35802469135803
2021-05,Regional Express,Albury,Sydney,53,88.67924528301887
2021-05,Regional Express,Armidale,Sydney,52,69.23076923076923
2021-05,Regional Express,Ballina,Sydney,9,88.88888888888889
2021-05,Regional Express,Cairns,Townsville,13,92.3076923076923
2021-05,Regional Express,Canberra,Sydney,189,78.83597883597884
2021-05,Regional Express,Coffs Harbour,Sydney,83,90.36144578313254
2021-05,Regional Express,Dubbo,Sydney,80,87.5
2021-05,Regional Express,Gold Coast,Melbourne,58,72.41379310344827
2021-05,Regional Express,Gold Coast,Sydney,63,90.47619047619048
2021-05,Regional Express,Melbourne,Adelaide,64,81.25
2021-05,Regional Express,Melbourne,Gold Coast,59,69.49152542372882
2021-05,Regional Express,Melbourne,Mildura,82,82.92682926829268
2021-05,Regional Express,Melbourne,Sydney,148,85.13513513513513
2021-05,Regional Express,Mildura,Melbourne,82,91.46341463414635
2021-05,Regional Express,Port Lincoln,Adelaide,162,87.03703703703704
2021-05,Regional Express,Port Macquarie,Sydney,79,93.67088607594937
2021-05,Regional Express,Sydney,Albury,53,83.01886792452831
2021-05,Regional Express,Sydney,Armidale,52,69.23076923076923
2021-05,Regional Express,Sydney,Ballina,9,88.88888888888889
2021-05,Regional Express,Sydney,Canberra,190,78.94736842105263
2021-05,Regional Express,Sydney,Coffs Harbour,84,90.47619047619048
2021-05,Regional Express,Sydney,Dubbo,80,75
2021-05,Regional Express,Sydney,Gold Coast,62,87.09677419354838
2021-05,Regional Express,Sydney,Melbourne,139,89.20863309352518
2021-05,Regional Express,Sydney,Port Macquarie,78,88.46153846153845
2021-05,Regional Express,Sydney,Wagga Wagga,58,87.93103448275862
2021-05,Regional Express,Townsville,Cairns,13,92.3076923076923
2021-05,Regional Express,Wagga Wagga,Sydney,58,91.37931034482759
2021-05,Regional Express,All Ports,All Ports,5560,87.82374100719424
2021-05,Virgin Australia,Adelaide,Alice Springs,13,100
2021-05,Virgin Australia,Adelaide,Brisbane,107,81.30841121495327
2021-05,Virgin Australia,Adelaide,Canberra,26,88.46153846153845
2021-05,Virgin Australia,Adelaide,Gold Coast,31,90.32258064516128
2021-05,Virgin Australia,Adelaide,Melbourne,179,81.00558659217877
2021-05,Virgin Australia,Adelaide,Perth,38,92.10526315789474
2021-05,Virgin Australia,Adelaide,Sydney,125,87.2
2021-05,Virgin Australia,Alice Springs,Adelaide,13,92.3076923076923
2021-05,Virgin Australia,Ballina,Sydney,56,85.71428571428571
2021-05,Virgin Australia,Brisbane,Adelaide,106,75.47169811320755
2021-05,Virgin Australia,Brisbane,Cairns,131,74.04580152671755
2021-05,Virgin Australia,Brisbane,Canberra,78,75.64102564102564
2021-05,Virgin Australia,Brisbane,Darwin,39,76.92307692307693
2021-05,Virgin Australia,Brisbane,Emerald,26,96.15384615384616
2021-05,Virgin Australia,Brisbane,Gladstone,52,90.38461538461539
2021-05,Virgin Australia,Brisbane,Hamilton Island,37,86.48648648648648
2021-05,Virgin Australia,Brisbane,Hobart,33,87.87878787878788
2021-05,Virgin Australia,Brisbane,Mackay,87,65.51724137931035
2021-05,Virgin Australia,Brisbane,Melbourne,238,73.10924369747899
2021-05,Virgin Australia,Brisbane,Mount Isa,13,100
2021-05,Virgin Australia,Brisbane,Newcastle,56,82.14285714285714
2021-05,Virgin Australia,Brisbane,Perth,67,62.68656716417911
2021-05,Virgin Australia,Brisbane,Proserpine,33,87.87878787878788
2021-05,Virgin Australia,Brisbane,Rockhampton,89,79.7752808988764
2021-05,Virgin Australia,Brisbane,Sydney,328,83.23170731707317
2021-05,Virgin Australia,Brisbane,Townsville,86,73.25581395348837
2021-05,Virgin Australia,Broome,Perth,23,39.130434782608695
2021-05,Virgin Australia,Cairns,Brisbane,131,82.44274809160305
2021-05,Virgin Australia,Cairns,Melbourne,35,82.85714285714286
2021-05,Virgin Australia,Cairns,Sydney,44,90.9090909090909
2021-05,Virgin Australia,Canberra,Adelaide,26,73.07692307692307
2021-05,Virgin Australia,Canberra,Brisbane,78,78.2051282051282
2021-05,Virgin Australia,Canberra,Melbourne,77,87.01298701298701
2021-05,Virgin Australia,Darwin,Brisbane,40,70
2021-05,Virgin Australia,Darwin,Perth,11,81.81818181818183
2021-05,Virgin Australia,Emerald,Brisbane,26,88.46153846153845
2021-05,Virgin Australia,Gladstone,Brisbane,52,90.38461538461539
2021-05,Virgin Australia,Gold Coast,Adelaide,31,83.87096774193549
2021-05,Virgin Australia,Gold Coast,Melbourne,200,77
2021-05,Virgin Australia,Gold Coast,Sydney,236,86.01694915254238
2021-05,Virgin Australia,Hamilton Island,Brisbane,37,89.1891891891892
2021-05,Virgin Australia,Hamilton Island,Sydney,31,77.41935483870968
2021-05,Virgin Australia,Hobart,Brisbane,33,78.78787878787878
2021-05,Virgin Australia,Hobart,Melbourne,80,86.25
2021-05,Virgin Australia,Hobart,Sydney,49,93.87755102040816
2021-05,Virgin Australia,Kalgoorlie,Perth,21,38.095238095238095
2021-05,Virgin Australia,Karratha,Perth,33,75.75757575757575
2021-05,Virgin Australia,Launceston,Melbourne,67,88.05970149253731
2021-05,Virgin Australia,Launceston,Sydney,23,82.6086956521739
2021-05,Virgin Australia,Mackay,Brisbane,87,78.16091954022988
2021-05,Virgin Australia,Melbourne,Adelaide,179,81.56424581005587
2021-05,Virgin Australia,Melbourne,Brisbane,238,81.9327731092437
2021-05,Virgin Australia,Melbourne,Cairns,35,85.71428571428571
2021-05,Virgin Australia,Melbourne,Canberra,76,81.57894736842105
2021-05,Virgin Australia,Melbourne,Gold Coast,200,80.5
2021-05,Virgin Australia,Melbourne,Hobart,79,81.0126582278481
2021-05,Virgin Australia,Melbourne,Launceston,66,83.33333333333334
2021-05,Virgin Australia,Melbourne,Newcastle,26,96.15384615384616
2021-05,Virgin Australia,Melbourne,Perth,98,75.51020408163265
2021-05,Virgin Australia,Melbourne,Sunshine Coast,64,90.625
2021-05,Virgin Australia,Melbourne,Sydney,505,81.78217821782178
2021-05,Virgin Australia,Mount Isa,Brisbane,13,92.3076923076923
2021-05,Virgin Australia,Newcastle,Brisbane,56,94.64285714285714
2021-05,Virgin Australia,Newcastle,Melbourne,26,84.61538461538461
2021-05,Virgin Australia,Newman,Perth,41,75.60975609756098
2021-05,Virgin Australia,Perth,Adelaide,37,97.2972972972973
2021-05,Virgin Australia,Perth,Brisbane,66,87.87878787878788
2021-05,Virgin Australia,Perth,Broome,23,73.91304347826086
2021-05,Virgin Australia,Perth,Darwin,11,100
2021-05,Virgin Australia,Perth,Kalgoorlie,21,95.23809523809523
2021-05,Virgin Australia,Perth,Karratha,34,100
2021-05,Virgin Australia,Perth,Melbourne,99,76.76767676767676
2021-05,Virgin Australia,Perth,Newman,41,85.36585365853658
2021-05,Virgin Australia,Perth,Sydney,76,84.21052631578947
2021-05,Virgin Australia,Proserpine,Brisbane,33,69.6969696969697
2021-05,Virgin Australia,Rockhampton,Brisbane,88,76.13636363636364
2021-05,Virgin Australia,Sunshine Coast,Melbourne,64,78.125
2021-05,Virgin Australia,Sunshine Coast,Sydney,57,82.45614035087719
2021-05,Virgin Australia,Sydney,Adelaide,125,88
2021-05,Virgin Australia,Sydney,Ballina,56,85.71428571428571
2021-05,Virgin Australia,Sydney,Brisbane,328,88.10975609756098
2021-05,Virgin Australia,Sydney,Cairns,45,93.33333333333333
2021-05,Virgin Australia,Sydney,Gold Coast,235,85.95744680851064
2021-05,Virgin Australia,Sydney,Hamilton Island,31,80.64516129032258
2021-05,Virgin Australia,Sydney,Hobart,49,95.91836734693877
2021-05,Virgin Australia,Sydney,Launceston,23,78.26086956521739
2021-05,Virgin Australia,Sydney,Melbourne,509,76.62082514734774
2021-05,Virgin Australia,Sydney,Perth,76,77.63157894736842
2021-05,Virgin Australia,Sydney,Sunshine Coast,57,84.21052631578947
2021-05,Virgin Australia,Townsville,Brisbane,86,77.90697674418605
2021-05,Virgin Australia,All Ports,All Ports,7656,81.87042842215256
2021-05,Virgin Australia Regional Airlines,Adelaide,Perth,4,100
2021-05,Virgin Australia Regional Airlines,Broome,Perth,18,38.88888888888889
2021-05,Virgin Australia Regional Airlines,Darwin,Perth,6,33.33333333333333
2021-05,Virgin Australia Regional Airlines,Kalgoorlie,Perth,35,82.85714285714286
2021-05,Virgin Australia Regional Airlines,Karratha,Perth,21,47.61904761904761
2021-05,Virgin Australia Regional Airlines,Newman,Perth,14,100
2021-05,Virgin Australia Regional Airlines,Perth,Adelaide,4,100
2021-05,Virgin Australia Regional Airlines,Perth,Broome,18,66.66666666666666
2021-05,Virgin Australia Regional Airlines,Perth,Darwin,6,66.66666666666666
2021-05,Virgin Australia Regional Airlines,Perth,Kalgoorlie,35,88.57142857142857
2021-05,Virgin Australia Regional Airlines,Perth,Karratha,20,90
2021-05,Virgin Australia Regional Airlines,Perth,Newman,14,100
2021-05,Virgin Australia Regional Airlines,Perth,Port Hedland,52,94.23076923076923
2021-05,Virgin Australia Regional Airlines,Port Hedland,Perth,51,72.54901960784314
2021-05,Virgin Australia Regional Airlines,All Ports,All Ports,349,75.07163323782235
2021-05,All Airlines,Adelaide,Alice Springs,49,89.79591836734694
2021-05,All Airlines,Adelaide,Brisbane,232,86.63793103448276
2021-05,All Airlines,Adelaide,Canberra,65,76.92307692307693
2021-05,All Airlines,Adelaide,Gold Coast,58,87.93103448275862
2021-05,All Airlines,Adelaide,Melbourne,538,86.61710037174721
2021-05,All Airlines,Adelaide,Perth,155,90.32258064516128
2021-05,All Airlines,Adelaide,Port Lincoln,280,90.71428571428571
2021-05,All Airlines,Adelaide,Sydney,405,90.61728395061729
2021-05,All Airlines,Albury,Sydney,161,86.33540372670807
2021-05,All Airlines,Alice Springs,Adelaide,48,50
2021-05,All Airlines,Armidale,Sydney,132,70.45454545454545
2021-05,All Airlines,Ballina,Sydney,237,86.91983122362869
2021-05,All Airlines,Brisbane,Adelaide,231,79.65367965367966
2021-05,All Airlines,Brisbane,Cairns,353,82.15297450424929
2021-05,All Airlines,Brisbane,Canberra,257,81.32295719844358
2021-05,All Airlines,Brisbane,Darwin,97,83.50515463917526
2021-05,All Airlines,Brisbane,Emerald,150,89.33333333333333
2021-05,All Airlines,Brisbane,Gladstone,176,90.9090909090909
2021-05,All Airlines,Brisbane,Hamilton Island,68,88.23529411764706
2021-05,All Airlines,Brisbane,Hobart,73,83.56164383561644
2021-05,All Airlines,Brisbane,Mackay,222,79.27927927927928
2021-05,All Airlines,Brisbane,Melbourne,667,79.01049475262369
2021-05,All Airlines,Brisbane,Mount Isa,65,96.92307692307692
2021-05,All Airlines,Brisbane,Newcastle,212,84.43396226415094
2021-05,All Airlines,Brisbane,Perth,152,76.97368421052632
2021-05,All Airlines,Brisbane,Proserpine,60,86.66666666666667
2021-05,All Airlines,Brisbane,Rockhampton,243,83.9506172839506
2021-05,All Airlines,Brisbane,Sydney,922,87.74403470715835
2021-05,All Airlines,Brisbane,Townsville,261,84.2911877394636
2021-05,All Airlines,Broome,Perth,135,56.2962962962963
2021-05,All Airlines,Cairns,Brisbane,354,87.28813559322035
2021-05,All Airlines,Cairns,Melbourne,176,82.38636363636364
2021-05,All Airlines,Cairns,Sydney,175,85.14285714285714
2021-05,All Airlines,Cairns,Townsville,122,91.80327868852459
2021-05,All Airlines,Canberra,Adelaide,66,66.66666666666666
2021-05,All Airlines,Canberra,Brisbane,255,81.96078431372548
2021-05,All Airlines,Canberra,Melbourne,297,79.12457912457911
2021-05,All Airlines,Canberra,Sydney,458,82.09606986899564
2021-05,All Airlines,Coffs Harbour,Sydney,198,86.86868686868688
2021-05,All Airlines,Darwin,Brisbane,96,53.125
2021-05,All Airlines,Darwin,Perth,48,72.91666666666666
2021-05,All Airlines,Dubbo,Sydney,177,90.3954802259887
2021-05,All Airlines,Emerald,Brisbane,150,90.66666666666666
2021-05,All Airlines,Gladstone,Brisbane,176,84.0909090909091
2021-05,All Airlines,Gold Coast,Adelaide,58,82.75862068965517
2021-05,All Airlines,Gold Coast,Melbourne,517,80.46421663442939
2021-05,All Airlines,Gold Coast,Sydney,619,86.59127625201938
2021-05,All Airlines,Hamilton Island,Brisbane,68,80.88235294117648
2021-05,All Airlines,Hamilton Island,Sydney,78,75.64102564102564
2021-05,All Airlines,Hobart,Brisbane,73,72.6027397260274
2021-05,All Airlines,Hobart,Melbourne,316,80.37974683544303
2021-05,All Airlines,Hobart,Sydney,182,86.26373626373626
2021-05,All Airlines,Kalgoorlie,Perth,127,71.65354330708661
2021-05,All Airlines,Karratha,Perth,188,71.27659574468085
2021-05,All Airlines,Launceston,Melbourne,234,83.76068376068376
2021-05,All Airlines,Launceston,Sydney,69,71.01449275362319
2021-05,All Airlines,Mackay,Brisbane,226,79.64601769911505
2021-05,All Airlines,Melbourne,Adelaide,536,86.94029850746269
2021-05,All Airlines,Melbourne,Brisbane,672,84.97023809523809
2021-05,All Airlines,Melbourne,Cairns,176,76.70454545454545
2021-05,All Airlines,Melbourne,Canberra,302,75.16556291390728
2021-05,All Airlines,Melbourne,Gold Coast,517,79.69052224371373
2021-05,All Airlines,Melbourne,Hobart,314,80.2547770700637
2021-05,All Airlines,Melbourne,Launceston,234,78.63247863247864
2021-05,All Airlines,Melbourne,Mildura,189,67.1957671957672
2021-05,All Airlines,Melbourne,Newcastle,128,89.84375
2021-05,All Airlines,Melbourne,Perth,282,79.7872340425532
2021-05,All Airlines,Melbourne,Sunshine Coast,165,81.21212121212122
2021-05,All Airlines,Melbourne,Sydney,1589,87.28760226557584
2021-05,All Airlines,Mildura,Melbourne,189,68.78306878306879
2021-05,All Airlines,Mount Isa,Brisbane,65,89.23076923076924
2021-05,All Airlines,Newcastle,Brisbane,212,87.73584905660378
2021-05,All Airlines,Newcastle,Melbourne,131,83.20610687022901
2021-05,All Airlines,Newman,Perth,157,82.80254777070064
2021-05,All Airlines,Perth,Adelaide,155,88.38709677419355
2021-05,All Airlines,Perth,Brisbane,151,84.76821192052981
2021-05,All Airlines,Perth,Broome,136,73.52941176470588
2021-05,All Airlines,Perth,Darwin,48,89.58333333333334
2021-05,All Airlines,Perth,Kalgoorlie,128,84.375
2021-05,All Airlines,Perth,Karratha,185,87.02702702702703
2021-05,All Airlines,Perth,Melbourne,282,78.01418439716312
2021-05,All Airlines,Perth,Newman,157,90.44585987261146
2021-05,All Airlines,Perth,Port Hedland,167,90.41916167664671
2021-05,All Airlines,Perth,Sydney,293,78.839590443686
2021-05,All Airlines,Port Hedland,Perth,166,75.90361445783132
2021-05,All Airlines,Port Lincoln,Adelaide,279,88.5304659498208
2021-05,All Airlines,Port Macquarie,Sydney,187,94.11764705882352
2021-05,All Airlines,Proserpine,Brisbane,60,71.66666666666667
2021-05,All Airlines,Rockhampton,Brisbane,242,76.85950413223141
2021-05,All Airlines,Sunshine Coast,Melbourne,165,67.27272727272727
2021-05,All Airlines,Sunshine Coast,Sydney,196,80.10204081632652
2021-05,All Airlines,Sydney,Adelaide,407,88.45208845208845
2021-05,All Airlines,Sydney,Albury,161,89.44099378881988
2021-05,All Airlines,Sydney,Armidale,132,69.6969696969697
2021-05,All Airlines,Sydney,Ballina,237,89.0295358649789
2021-05,All Airlines,Sydney,Brisbane,923,86.6738894907909
2021-05,All Airlines,Sydney,Cairns,176,79.54545454545455
2021-05,All Airlines,Sydney,Canberra,465,78.49462365591397
2021-05,All Airlines,Sydney,Coffs Harbour,199,82.91457286432161
2021-05,All Airlines,Sydney,Dubbo,177,83.05084745762711
2021-05,All Airlines,Sydney,Gold Coast,618,86.24595469255664
2021-05,All Airlines,Sydney,Hamilton Island,78,84.61538461538461
2021-05,All Airlines,Sydney,Hobart,182,85.16483516483517
2021-05,All Airlines,Sydney,Launceston,69,76.81159420289855
2021-05,All Airlines,Sydney,Melbourne,1585,85.11041009463722
2021-05,All Airlines,Sydney,Perth,298,76.84563758389261
2021-05,All Airlines,Sydney,Port Macquarie,186,89.24731182795699
2021-05,All Airlines,Sydney,Sunshine Coast,197,81.21827411167513
2021-05,All Airlines,Sydney,Wagga Wagga,168,86.30952380952381
2021-05,All Airlines,Townsville,Brisbane,261,83.14176245210729
2021-05,All Airlines,Townsville,Cairns,122,90.1639344262295
2021-05,All Airlines,Wagga Wagga,Sydney,167,92.21556886227546
2021-05,All Airlines,All Ports,All Ports,36455,83.73062680016459
2021-06,Jetstar,Adelaide,Brisbane,25,76
2021-06,Jetstar,Adelaide,Gold Coast,26,84.61538461538461
2021-06,Jetstar,Adelaide,Melbourne,27,100
2021-06,Jetstar,Adelaide,Perth,25,96
2021-06,Jetstar,Adelaide,Sydney,74,91.8918918918919
2021-06,Jetstar,Ballina,Sydney,66,77.27272727272727
2021-06,Jetstar,Brisbane,Adelaide,25,64
2021-06,Jetstar,Brisbane,Cairns,85,76.47058823529412
2021-06,Jetstar,Brisbane,Darwin,18,94.44444444444444
2021-06,Jetstar,Brisbane,Hobart,19,94.73684210526315
2021-06,Jetstar,Brisbane,Mackay,27,96.29629629629629
2021-06,Jetstar,Brisbane,Melbourne,56,80.35714285714286
2021-06,Jetstar,Brisbane,Newcastle,59,94.91525423728814
2021-06,Jetstar,Brisbane,Proserpine,26,84.61538461538461
2021-06,Jetstar,Brisbane,Sydney,126,80.95238095238095
2021-06,Jetstar,Brisbane,Townsville,61,78.68852459016394
2021-06,Jetstar,Cairns,Brisbane,85,71.76470588235294
2021-06,Jetstar,Cairns,Melbourne,52,82.6923076923077
2021-06,Jetstar,Cairns,Sydney,70,68.57142857142857
2021-06,Jetstar,Darwin,Brisbane,18,27.77777777777778
2021-06,Jetstar,Darwin,Melbourne,15,53.333333333333336
2021-06,Jetstar,Gold Coast,Adelaide,26,80.76923076923077
2021-06,Jetstar,Gold Coast,Melbourne,68,88.23529411764706
2021-06,Jetstar,Gold Coast,Sydney,172,90.11627906976744
2021-06,Jetstar,Hamilton Island,Sydney,13,69.23076923076923
2021-06,Jetstar,Hobart,Brisbane,19,63.1578947368421
2021-06,Jetstar,Hobart,Melbourne,58,91.37931034482759
2021-06,Jetstar,Hobart,Sydney,60,78.33333333333333
2021-06,Jetstar,Launceston,Melbourne,33,81.81818181818183
2021-06,Jetstar,Launceston,Sydney,27,59.25925925925925
2021-06,Jetstar,Mackay,Brisbane,27,92.5925925925926
2021-06,Jetstar,Melbourne,Adelaide,28,92.85714285714286
2021-06,Jetstar,Melbourne,Brisbane,56,76.78571428571429
2021-06,Jetstar,Melbourne,Cairns,52,73.07692307692307
2021-06,Jetstar,Melbourne,Darwin,16,87.5
2021-06,Jetstar,Melbourne,Gold Coast,68,82.35294117647058
2021-06,Jetstar,Melbourne,Hobart,58,86.20689655172413
2021-06,Jetstar,Melbourne,Launceston,33,72.72727272727273
2021-06,Jetstar,Melbourne,Newcastle,26,76.92307692307693
2021-06,Jetstar,Melbourne,Perth,0,na
2021-06,Jetstar,Melbourne,Sunshine Coast,40,87.5
2021-06,Jetstar,Melbourne,Sydney,61,81.9672131147541
2021-06,Jetstar,Newcastle,Brisbane,59,93.22033898305084
2021-06,Jetstar,Newcastle,Melbourne,26,80.76923076923077
2021-06,Jetstar,Perth,Adelaide,24,75
2021-06,Jetstar,Perth,Melbourne,0,na
2021-06,Jetstar,Perth,Sydney,32,56.25
2021-06,Jetstar,Proserpine,Brisbane,27,74.07407407407408
2021-06,Jetstar,Sunshine Coast,Melbourne,40,77.5
2021-06,Jetstar,Sunshine Coast,Sydney,68,89.70588235294117
2021-06,Jetstar,Sydney,Adelaide,74,87.83783783783784
2021-06,Jetstar,Sydney,Ballina,66,86.36363636363636
2021-06,Jetstar,Sydney,Brisbane,127,84.25196850393701
2021-06,Jetstar,Sydney,Cairns,71,87.32394366197182
2021-06,Jetstar,Sydney,Gold Coast,172,90.69767441860465
2021-06,Jetstar,Sydney,Hamilton Island,12,66.66666666666666
2021-06,Jetstar,Sydney,Hobart,60,80
2021-06,Jetstar,Sydney,Launceston,27,66.66666666666666
2021-06,Jetstar,Sydney,Melbourne,62,79.03225806451613
2021-06,Jetstar,Sydney,Perth,32,84.375
2021-06,Jetstar,Sydney,Sunshine Coast,68,89.70588235294117
2021-06,Jetstar,Sydney,Townsville,19,78.94736842105263
2021-06,Jetstar,Townsville,Brisbane,60,71.66666666666667
2021-06,Jetstar,Townsville,Sydney,24,83.33333333333334
2021-06,Jetstar,All Ports,All Ports,3905,80.79385403329066
2021-06,Qantas,Adelaide,Brisbane,95,84.21052631578947
2021-06,Qantas,Adelaide,Canberra,37,91.8918918918919
2021-06,Qantas,Adelaide,Melbourne,66,90.9090909090909
2021-06,Qantas,Adelaide,Perth,86,87.20930232558139
2021-06,Qantas,Adelaide,Sydney,168,89.28571428571429
2021-06,Qantas,Brisbane,Adelaide,95,86.31578947368422
2021-06,Qantas,Brisbane,Cairns,140,89.28571428571429
2021-06,Qantas,Brisbane,Canberra,62,91.93548387096774
2021-06,Qantas,Brisbane,Darwin,43,88.37209302325581
2021-06,Qantas,Brisbane,Hamilton Island,36,100
2021-06,Qantas,Brisbane,Hobart,4,100
2021-06,Qantas,Brisbane,Mackay,108,85.18518518518519
2021-06,Qantas,Brisbane,Melbourne,123,91.869918699187
2021-06,Qantas,Brisbane,Mount Isa,45,100
2021-06,Qantas,Brisbane,Perth,121,91.73553719008265
2021-06,Qantas,Brisbane,Sydney,441,92.29024943310658
2021-06,Qantas,Brisbane,Townsville,114,84.21052631578947
2021-06,Qantas,Broome,Perth,17,88.23529411764706
2021-06,Qantas,Cairns,Brisbane,140,73.57142857142858
2021-06,Qantas,Cairns,Melbourne,51,94.11764705882352
2021-06,Qantas,Cairns,Sydney,63,92.06349206349206
2021-06,Qantas,Canberra,Adelaide,37,91.8918918918919
2021-06,Qantas,Canberra,Brisbane,62,91.93548387096774
2021-06,Qantas,Canberra,Melbourne,4,50
2021-06,Qantas,Canberra,Sydney,11,100
2021-06,Qantas,Darwin,Brisbane,40,35
2021-06,Qantas,Darwin,Melbourne,42,64.28571428571429
2021-06,Qantas,Darwin,Perth,35,65.71428571428571
2021-06,Qantas,Gold Coast,Melbourne,33,87.87878787878788
2021-06,Qantas,Gold Coast,Sydney,83,80.72289156626506
2021-06,Qantas,Hamilton Island,Brisbane,36,80.55555555555556
2021-06,Qantas,Hamilton Island,Sydney,39,84.61538461538461
2021-06,Qantas,Hobart,Brisbane,4,50
2021-06,Qantas,Hobart,Melbourne,7,100
2021-06,Qantas,Hobart,Sydney,23,86.95652173913044
2021-06,Qantas,Kalgoorlie,Perth,16,87.5
2021-06,Qantas,Karratha,Perth,28,100
2021-06,Qantas,Mackay,Brisbane,108,77.77777777777779
2021-06,Qantas,Melbourne,Adelaide,66,93.93939393939394
2021-06,Qantas,Melbourne,Brisbane,123,96.7479674796748
2021-06,Qantas,Melbourne,Cairns,51,92.15686274509804
2021-06,Qantas,Melbourne,Canberra,4,75
2021-06,Qantas,Melbourne,Darwin,42,90.47619047619048
2021-06,Qantas,Melbourne,Gold Coast,34,100
2021-06,Qantas,Melbourne,Hobart,7,100
2021-06,Qantas,Melbourne,Perth,46,91.30434782608695
2021-06,Qantas,Melbourne,Sydney,184,94.56521739130434
2021-06,Qantas,Mount Isa,Brisbane,45,77.77777777777779
2021-06,Qantas,Newman,Perth,27,85.18518518518519
2021-06,Qantas,Perth,Adelaide,86,96.51162790697676
2021-06,Qantas,Perth,Brisbane,122,83.60655737704919
2021-06,Qantas,Perth,Broome,17,82.35294117647058
2021-06,Qantas,Perth,Darwin,35,85.71428571428571
2021-06,Qantas,Perth,Kalgoorlie,16,100
2021-06,Qantas,Perth,Karratha,29,96.55172413793103
2021-06,Qantas,Perth,Melbourne,48,79.16666666666666
2021-06,Qantas,Perth,Newman,28,92.85714285714286
2021-06,Qantas,Perth,Port Hedland,46,97.82608695652173
2021-06,Qantas,Perth,Sydney,128,78.90625
2021-06,Qantas,Port Hedland,Perth,46,95.65217391304348
2021-06,Qantas,Sydney,Adelaide,166,91.56626506024097
2021-06,Qantas,Sydney,Brisbane,444,95.94594594594594
2021-06,Qantas,Sydney,Cairns,63,92.06349206349206
2021-06,Qantas,Sydney,Canberra,11,100
2021-06,Qantas,Sydney,Gold Coast,83,89.1566265060241
2021-06,Qantas,Sydney,Hamilton Island,39,84.61538461538461
2021-06,Qantas,Sydney,Hobart,23,100
2021-06,Qantas,Sydney,Melbourne,181,92.26519337016575
2021-06,Qantas,Sydney,Perth,127,81.10236220472441
2021-06,Qantas,Townsville,Brisbane,114,71.9298245614035
2021-06,Qantas,All Ports,All Ports,5575,87.42600896860986
2021-06,QantasLink,Adelaide,Alice Springs,52,59.61538461538461
2021-06,QantasLink,Adelaide,Gold Coast,6,100
2021-06,QantasLink,Adelaide,Port Lincoln,116,81.03448275862068
2021-06,QantasLink,Albury,Sydney,97,78.35051546391753
2021-06,QantasLink,Alice Springs,Adelaide,52,51.92307692307693
2021-06,QantasLink,Armidale,Sydney,71,84.50704225352112
2021-06,QantasLink,Ballina,Sydney,85,69.41176470588235
2021-06,QantasLink,Brisbane,Cairns,6,66.66666666666666
2021-06,QantasLink,Brisbane,Canberra,110,84.54545454545455
2021-06,QantasLink,Brisbane,Emerald,124,86.29032258064517
